11045,2017-01-10 10:04:17,2017-01-10,1,1000001,Paid,634.9,38.094,"",
11046,2017-01-10 10:04:45,2017-01-10,1,1000001,Paid,1049.4,62.964,"",
11047,2017-01-28 03:07:39,2017-01-28,1,1000001,Paid,50,50,"",
11048,2017-01-28 03:09:36,2017-01-28,1,1000001,Paid,107.17,107.17,"",
11049,2017-01-28 03:53:03,2017-01-28,2,1000001,Paid,39.44,45.7504,"",
11050,2017-01-28 03:58:20,2017-01-28,1,1000001,Paid,40,46.4,"",
11051,2017-01-28 03:58:49,2017-01-28,1,1000001,Paid,240.72,279.2352,"",
11052,2017-01-28 03:59:26,2017-01-28,1,1000001,Paid,29.36,34.0576,"",
11053,2017-01-28 03:59:52,2017-01-28,1,1000001,Paid,35,40.6,"",
11054,2017-02-07 07:50:52,2017-02-07,1,1000001,Paid,980,980,"",
11056,2017-03-11 03:32:41,2017-03-11,1,1000001,Paid,50,50,"",
11057,2017-03-11 03:33:07,2017-03-11,1,1000001,Paid,50,50,"",
11058,2017-03-11 03:33:43,2017-03-11,1,1000001,Paid,50,50,"",
11059,2017-03-11 03:34:05,2017-03-11,1,1000001,Paid,103.47,103.47,"",
11060,2017-03-11 03:35:14,2017-03-11,1,1000001,Paid,147.87,147.87,"",
11061,2017-03-11 03:35:40,2017-03-11,1,1000001,Paid,50,50,"",
11062,2017-03-11 03:36:01,2017-03-11,1,1000001,Paid,327.06,327.06,"",
11063,2017-03-25 08:42:25,2017-03-25,1,1000001,Paid,916,916,"",
11064,2017-03-25 09:58:26,2017-03-25,5,1000001,Paid,58.81,58.81,"",
11065,2017-03-25 09:59:01,2017-03-25,5,1000001,Paid,503.21,503.21,"",
11066,2017-03-25 10:02:38,2017-03-25,5,1000001,Unpaid,161.91,161.91,"",
11067,2017-03-25 10:03:08,2017-03-25,5,1000001,Paid,13.1,13.1,"",
11068,2017-03-25 10:03:52,2017-03-25,5,1000001,Unpaid,47.05,47.05,"",
11069,2017-03-25 10:04:36,2017-03-25,5,1000001,Unpaid,971.61,971.61,"",
11070,2017-03-25 10:05:37,2017-03-25,5,1000001,Unpaid,5.04,5.04,"",
11072,2017-04-14 20:24:30,2017-04-14,1,1000001,Paid,449.05,449.05,"",
11073,2017-04-14 20:24:49,2017-04-14,1,1000001,Paid,268.8,268.8,"",
11074,2017-04-14 20:25:17,2017-04-14,1,1000001,Paid,985.02,985.02,"",
11075,2017-04-14 20:25:33,2017-04-14,1,1000001,Paid,50,50,"",
11076,2017-04-14 20:25:48,2017-04-14,1,1000001,Paid,50,50,"",
11077,2017-04-14 20:27:01,2017-04-14,2,1000001,Paid,60,69.6,"",
11078,2017-04-14 20:27:25,2017-04-14,2,1000001,Paid,15,17.4,"",
11079,2017-04-14 20:27:45,2017-04-14,2,1000001,Paid,15,17.4,"",
11080,2017-04-14 20:28:16,2017-04-14,2,1000001,Paid,27.2,31.552,"",
11081,2017-04-14 20:28:32,2017-04-14,1,1000001,Paid,79.5,92.22,"",
11082,2017-04-14 20:30:09,2017-04-14,2,1000001,Paid,25.56,29.6496,"",
11083,2017-04-14 20:30:38,2017-04-14,2,1000001,Paid,15,17.4,"",
11084,2017-04-14 20:30:56,2017-04-14,2,1000001,Paid,15,17.4,"",
11085,2017-04-14 20:31:14,2017-04-14,2,1000001,Paid,29.46,34.1736,"",
11086,2017-04-14 20:31:35,2017-04-14,2,1000001,Paid,50.82,58.9512,"",
11087,2017-04-14 20:31:56,2017-04-14,2,1000001,Paid,15,17.4,"",
11088,2017-04-14 20:32:34,2017-04-14,2,1000001,Paid,80,92.8,"",
11089,2017-04-14 20:32:52,2017-04-14,2,1000001,Paid,60,69.6,"",
11090,2017-04-14 20:33:53,2017-04-14,2,1000001,Paid,150.01,174.0116,"",
11091,2017-04-14 20:34:19,2017-04-14,2,1000001,Paid,30,34.8,"",
11092,2017-04-14 20:37:42,2017-04-14,2,1000001,Paid,345.28,400.5248,"",
11093,2017-04-17 18:42:12,2017-04-17,5,1000001,Unpaid,4.15,4.15,"",
11095,2017-04-28 11:11:53,2017-04-28,1,1000001,Paid,50,50,"",
11096,2017-04-28 11:12:29,2017-04-28,1,1000001,Paid,1764.83,1764.83,"",
11097,2017-04-28 11:14:44,2017-04-28,1,1000001,Paid,211.88,211.88,"",
11098,2017-04-28 11:15:46,2017-04-28,1,1000001,Paid,50,50,"",
11099,2017-04-28 11:16:22,2017-04-28,1,1000001,Paid,203.55,203.55,"",
11100,2017-04-28 11:17:11,2017-04-28,1,1000001,Paid,6484.1,6484.1,"",
11101,2017-04-28 11:17:56,2017-04-28,1,1000001,Paid,1723.31,1723.31,"",
11102,2017-05-08 03:28:06,2017-05-08,5,1000000,Paid,8401.3,8401.3,"",
11103,2017-05-08 03:35:38,2017-05-08,4,1000000,Paid,14002.17,14002.17,"",
11104,2017-05-08 03:36:08,2017-05-08,5,1000000,Paid,5600.87,5600.87,"",
11105,2017-05-27 19:49:28,2017-05-28,1,1000000,Paid,1237.72,1237.72,"",
11108,2017-05-27 21:48:25,2017-05-28,2,1000000,Paid,28.92,33.5472,"",
11109,2017-05-27 21:48:54,2017-05-28,2,1000000,Paid,30,34.8,"",
11110,2017-05-27 21:49:39,2017-05-28,2,1000000,Paid,30,34.8,"",
11111,2017-05-27 21:50:12,2017-05-28,2,1000000,Paid,78,90.48,"",
11112,2017-05-27 21:51:09,2017-05-28,2,1000000,Paid,152.16,176.5056,"",
11113,2017-05-27 21:51:37,2017-05-28,2,1000000,Paid,30,34.8,"",
11116,2017-07-10 07:39:19,2017-07-10,1,1000000,Paid,471.33,471.33,"",
11117,2017-07-10 07:40:03,2017-07-10,1,1000000,Paid,1162.17,1162.17,"",
11118,2017-07-10 07:40:21,2017-07-10,1,1000000,Paid,3820.18,3820.18,"",
11119,2017-07-10 07:40:40,2017-07-10,1,1000000,Paid,8402.84,8402.84,"",
11120,2017-07-11 17:28:04,2017-07-11,1,1000000,Paid,2901.44,2901.44,"",
11121,2017-07-12 15:53:49,2017-07-12,2,1000000,Paid,27.24,31.5984,"",
11123,2017-07-12 15:54:25,2017-07-12,2,1000000,Paid,41.82,48.5112,"",
11124,2017-07-12 15:54:49,2017-07-12,2,1000000,Paid,15,17.4,"",
11125,2017-07-12 15:55:06,2017-07-12,2,1000000,Paid,60,69.6,"",
11126,2017-07-12 15:55:35,2017-07-12,2,1000000,Paid,73.12,84.8192,"",
11127,2017-07-13 10:59:58,2017-07-13,2,1000000,Paid,20,23.2,"",
11128,2017-07-13 13:17:46,2017-07-13,2,1000000,Paid,36.08,41.8528,"",
11129,2017-07-13 13:18:25,2017-07-13,2,1000000,Paid,15,17.4,"",
11130,2017-07-25 09:22:59,2017-07-25,1,1000000,Unpaid,9.45,9.45,"",
11131,2017-07-25 09:23:14,2017-07-25,1,1000000,Unpaid,248.05,248.05,"",
11132,2017-07-25 09:25:30,2017-07-25,1,1000000,Unpaid,16.3,16.3,"",
11133,2017-07-25 09:58:29,2017-07-25,1,1000000,Unpaid,10,10,"",
11134,2017-07-26 11:42:58,2017-10-04,1,1000000,Paid,1157.88,1157.88,"",
11135,2017-07-26 11:43:44,2017-10-04,1,1000000,Paid,40,40,"",
11136,2017-07-26 11:43:57,2017-10-04,1,1000000,Paid,120,120,"",
11137,2017-07-26 11:44:16,2017-10-04,1,1000000,Paid,830.8,830.8,"",
11138,2017-07-26 11:44:33,2017-10-04,2,1000000,Paid,650.72,650.72,"",
11139,2017-07-26 11:45:24,2017-10-04,2,1000000,Paid,4,4,"",
11141,2017-08-08 11:44:12,2017-08-08,1,1000000,Paid,83.27,83.27,"",
11142,2017-08-08 11:44:31,2017-08-08,1,1000000,Paid,116.05,116.05,"",
11143,2017-08-09 10:00:14,2017-08-09,2,1000000,Paid,94.05,109.098,"",
11144,2017-09-02 13:15:13,2017-09-02,2,1000000,Paid,40,46.4,"",
11145,2017-09-02 13:15:33,2017-09-02,2,1000000,Paid,37.92,43.9872,"",
11146,2017-09-02 13:15:58,2017-09-02,2,1000000,Paid,20,23.2,"",
11147,2017-09-02 13:16:16,2017-09-02,2,1000000,Paid,15,17.4,"",
11148,2017-09-02 13:16:41,2017-09-02,2,1000000,Paid,44,51.04,"",
11149,2017-09-02 13:17:22,2017-09-02,2,1000000,Paid,1823.92,2115.7472,"",
11150,2017-09-02 13:18:28,2017-09-02,1,1000000,Paid,1265.91,1265.91,"",
11152,2017-09-22 21:47:44,2017-09-22,1,1000000,Paid,390.92,390.92,"",
11153,2017-09-22 21:48:04,2017-09-22,1,1000000,Paid,961.22,961.22,"",
11154,2017-09-22 21:48:19,2017-09-22,1,1000000,Paid,1038.88,1038.88,"",
11155,2017-09-22 21:48:31,2017-09-22,1,1000000,Paid,999.08,999.08,"",
11156,2017-09-22 21:48:43,2017-09-22,1,1000000,Paid,1017.63,1017.63,"",
11157,2017-09-22 21:48:56,2017-09-22,1,1000000,Paid,462.48,462.48,"",
11158,2017-09-22 21:49:27,2017-09-22,2,1000000,Paid,56.28,65.2848,"",
11160,2017-09-23 14:09:14,2017-09-23,1,1000000,Paid,820,820,"",
11161,2017-10-04 15:59:31,2017-10-04,2,1000000,Paid,56.34,65.3544,"",
11162,2017-10-04 15:59:49,2017-10-04,2,1000000,Paid,224.82,260.7912,"",
11163,2017-10-04 16:00:07,2017-10-04,2,1000000,Paid,129.42,150.1272,"",
11164,2017-10-04 16:00:26,2017-10-04,2,1000000,Paid,25,29,"",
11165,2017-10-04 16:00:56,2017-10-04,1,1000000,Unpaid,27.69,27.69,"",
11166,2017-10-04 16:01:11,2017-10-04,1,1000000,Unpaid,38.95,38.95,"",
11167,2017-10-04 16:01:28,2017-10-04,1,1000000,Unpaid,27.35,27.35,"",
11168,2017-10-04 16:01:45,2017-10-04,1,1000000,Unpaid,61.95,61.95,"",
11169,2017-10-04 16:02:16,2017-10-04,1,1000000,Unpaid,127.4,127.4,"",
11170,2017-10-04 16:02:52,2017-10-04,2,1000000,Paid,10,11.6,"",
11171,2017-10-04 16:03:15,2017-10-04,2,1000000,Paid,204.9,237.684,"",
11172,2017-10-04 16:03:36,2017-10-04,2,1000000,Paid,60.71,70.4236,"",
11173,2017-10-04 16:04:34,2017-10-04,2,1000000,Paid,5.76,6.6816,"",
11174,2017-10-04 16:05:08,2017-10-04,2,1000000,Paid,70.46,81.7336,"",
11175,2017-10-04 16:06:27,2017-10-04,2,1000000,Paid,38.54,44.7064,"",
11176,2017-10-04 16:06:59,2017-10-04,2,1000000,Paid,608.25,705.57,"",
11177,2017-10-04 16:08:19,2017-10-04,1,1000000,Unpaid,26.52,26.52,"",
11178,2017-10-04 16:08:42,2017-10-04,2,1000000,Unpaid,20,23.2,"",
11179,2017-10-04 16:09:03,2017-10-04,2,1000000,Paid,113.82,132.0312,"",
11181,2017-10-16 12:48:35,2017-10-16,2,1000000,Paid,20,23.2,"",
11182,2017-10-16 12:49:00,2017-10-16,2,1000000,Paid,20.04,23.2464,"",
11183,2017-10-16 15:24:31,2017-10-16,3,1000000,Paid,61.02,77.4954,"",
11184,2017-10-16 15:37:20,2017-10-16,3,1000000,Paid,27,34.29,"",
11185,2017-10-18 14:59:38,2017-10-18,2,1000000,Paid,25.92,30.0672,"",
11187,2017-10-23 14:55:26,2017-10-23,1,1000000,Paid,96.72,96.72,"",
11188,2017-10-23 14:55:46,2017-10-23,1,1000000,Paid,2790.54,2790.54,"",
11189,2017-10-24 00:41:10,2017-10-24,1,1000000,Paid,1840.78,1840.78,"",
11190,2017-10-31 16:08:27,2017-10-31,5,1000000,Paid,89.04,89.04,"",
11191,2017-10-31 16:12:36,2017-10-31,5,1000000,Paid,364.8,364.8,"",
11192,2017-10-31 16:30:54,2017-10-31,3,1000000,Paid,106.43,135.1661,"",
11193,2017-10-31 19:04:14,2017-10-31,3,1000000,Paid,18.8,23.876,"",
11194,2017-11-04 08:57:55,2017-11-04,2,999999,Paid,85,107.95,"",
11197,2017-11-09 10:04:23,2017-11-09,5,1000000,Paid,219.3,219.3,"",
11198,2017-11-28 22:02:31,2017-11-28,1,1000000,Paid,3679.46,3679.46,"",
11199,2017-12-11 11:42:59,2017-12-11,2,1000000,Paid,54.34,63.0344,"",
11200,2017-12-11 12:11:16,2017-12-11,3,1000000,Paid,10,12.7,"",
11201,2017-12-11 12:11:33,2017-12-11,3,1000000,Paid,663.52,842.6704,"",
11202,2017-12-16 03:03:40,2017-12-16,2,1000000,Paid,40,46.4,"",
11203,2017-12-16 03:04:44,2017-12-16,2,1000000,Paid,17.01,19.7316,"",
11204,2017-12-16 03:06:24,2017-12-16,2,1000000,Paid,192.23,222.9868,"",
11205,2017-12-27 18:01:54,2017-12-27,2,1000000,Paid,300,348,"",
11206,2017-12-27 18:02:47,2017-12-27,5,1000000,Unpaid,5.58,5.58,"",
11207,2017-12-27 18:03:04,2017-12-27,5,1000000,Unpaid,19.5,19.5,"",
11208,2017-12-27 18:03:23,2017-12-27,5,1000000,Unpaid,5.35,5.35,"",
11209,2017-12-27 18:03:41,2017-12-27,5,1000000,Unpaid,9.91,9.91,"",
11210,2017-12-27 18:03:59,2017-12-27,5,1000000,Unpaid,5,5,"",
11211,2017-12-27 18:04:15,2017-12-27,5,1000000,Unpaid,5,5,"",
11212,2017-12-27 18:04:31,2017-12-27,5,1000000,Unpaid,373.23,373.23,"",
11213,2017-12-27 18:04:46,2017-12-27,5,1000000,Unpaid,20,20,"",
11214,2017-12-27 18:05:02,2017-12-27,5,1000000,Unpaid,10,10,"",
11215,2017-12-27 18:05:19,2017-12-27,5,1000000,Unpaid,50,50,"",
11216,2017-12-28 13:25:03,2017-12-28,2,1000000,Paid,60,69.6,"",
11217,2017-12-28 13:25:24,2017-12-28,2,1000000,Paid,30,34.8,"",
11218,2017-12-28 13:25:46,2017-12-28,2,1000000,Paid,45,52.2,"",
11219,2017-12-28 13:26:02,2017-12-28,2,1000000,Paid,40,46.4,"",
11220,2017-12-28 13:26:45,2017-12-28,2,1000000,Paid,606.56,703.6096,"",
11221,2017-12-30 10:54:52,2017-12-30,1,1000000,Paid,670.76,670.76,"",
11222,2017-12-30 10:55:09,2017-12-30,1,1000000,Paid,960.37,960.37,"",
11223,2017-12-30 10:55:25,2017-12-30,1,1000000,Paid,196.72,196.72,"",
11224,2017-12-30 10:55:44,2017-12-30,1,1000000,Paid,3161.38,3161.38,"",
11225,2017-12-30 10:56:04,2017-12-30,1,1000000,Paid,50,50,"",
11227,2018-01-01 12:27:45,2018-01-01,5,1000000,Paid,115,115,"",
11228,2018-01-24 15:44:25,2018-01-24,5,1000000,Paid,167.04,167.04,"",
11229,2018-02-02 00:32:24,2018-02-02,2,1000000,Paid,20,23.2,"",
11230,2018-02-02 00:32:42,2018-02-02,2,1000000,Paid,20,23.2,"",
11231,2018-02-02 00:33:00,2018-02-02,2,1000000,Paid,20,23.2,"",
11232,2018-02-02 00:34:48,2018-02-02,2,1000000,Paid,450,522,"",
11233,2018-02-02 00:35:12,2018-02-02,2,1000000,Paid,2000,2320,"",
11234,2018-02-02 00:35:28,2018-02-02,2,1000000,Paid,120,139.2,"",
11235,2018-02-02 00:35:47,2018-02-02,2,1000000,Paid,780,904.8,"",
11236,2018-02-02 00:54:19,2018-02-02,4,1000000,Paid,135.12,135.12,"",
11237,2018-02-12 23:00:16,2018-02-13,5,1000009,Unpaid,4.3,4.3,"",
11238,2018-02-12 23:11:57,2018-02-13,5,1000009,Unpaid,0.64,0.64,"",
11239,2018-02-12 23:12:15,2018-02-13,5,1000009,Unpaid,5,5,"",
11240,2018-02-12 23:12:45,2018-02-13,5,1000009,Unpaid,20.12,20.12,"",
11241,2018-02-12 23:13:05,2018-02-13,5,1000009,Unpaid,18.55,18.55,"",
11242,2018-02-12 23:13:27,2018-02-13,5,1000009,Unpaid,5,5,"",
11243,2018-02-12 23:14:16,2018-02-13,5,1000009,Unpaid,5,5,"",
11244,2018-02-12 23:14:28,2018-02-13,5,1000009,Unpaid,5,5,"",
11245,2018-02-20 00:21:50,2018-02-20,3,1000009,Paid,457.7,581.279,"",
11246,2018-02-20 00:22:31,2018-02-20,3,1000009,Paid,5.95,7.5565,"",
11247,2018-02-20 00:30:40,2018-02-20,3,1000009,Paid,3.29,4.1783,"",
11248,2018-02-20 00:31:06,2018-02-20,3,1000009,Paid,3.43,4.3561,"",
11249,2018-02-28 17:50:22,2018-02-28,2,1000000,Paid,579.42,579.42,"",
11253,2018-03-20 15:14:30,2018-03-20,2,1000000,Paid,177.2,205.552,"",
11254,2018-03-20 15:19:14,2018-06-11,6,1000000,Paid,552.96,33.1776,Agreed price is EGP 0.72 per word.,
11255,2018-03-20 15:20:07,2018-03-20,2,1000000,Paid,20,23.2,"",
11256,2018-03-20 15:22:57,2018-03-20,2,1000000,Paid,29.2,33.872,"",
11257,2018-03-20 15:26:48,2018-03-20,3,1000000,Paid,60,76.2,"",
11258,2018-03-22 14:34:38,2018-03-22,2,1000000,Paid,15.92,18.4672,"",
11259,2018-03-22 14:40:31,2018-10-07,1,1000000,Paid,3539.3,3539.3,"",
11260,2018-03-22 14:41:39,2018-03-22,5,1000000,Paid,69,69,"",
11261,2018-03-22 14:45:16,2018-03-22,2,1000000,Paid,12,13.92,"",2021-10-19 15:50:52
11262,2018-03-22 14:45:54,2018-03-22,1,1000000,Paid,144.92,144.92,"",
11263,2018-03-22 14:46:29,2018-03-22,1,1000000,Paid,3179.76,3179.76,"",
11264,2018-03-22 14:48:18,2018-03-22,1,1000000,Paid,292.4,292.4,"",
11265,2018-03-22 14:49:28,2018-03-22,1,1000000,Paid,1095,1390.65,"",
11267,2018-03-22 15:00:58,2018-03-22,3,1000000,Paid,231.68,294.2336,"",
11268,2018-03-22 15:01:42,2018-03-22,1,1000000,Unpaid,50,50,"",
11269,2018-04-23 13:21:49,2018-04-23,1,1000000,Paid,91.8,91.8,"",
11270,2018-04-23 13:21:58,2018-04-23,1,1000000,Paid,72.5,72.5,"",
11271,2018-04-23 13:22:07,2018-04-23,1,1000000,Paid,79.08,79.08,"",
11272,2018-04-23 13:22:18,2018-04-23,1,1000000,Paid,6306.48,6306.48,"",
11273,2018-04-23 13:22:29,2018-04-23,1,1000000,Paid,106.04,106.04,"",
11274,2018-04-23 13:22:39,2018-04-23,1,1000000,Paid,98.22,98.22,"",
11275,2018-04-23 13:23:59,2018-04-23,2,1000000,Paid,51.36,59.5776,"",
11276,2018-04-23 13:24:10,2018-04-23,2,1000000,Paid,20,23.2,"",
11277,2018-04-23 13:24:20,2018-04-23,1,1000000,Paid,2187.93,2187.93,"",
11278,2018-04-23 13:24:37,2018-04-23,2,1000000,Paid,30,34.8,"",
11279,2018-04-23 13:27:24,2018-04-23,2,1000000,Paid,383.13,444.4308,"",
11280,2018-04-23 13:27:42,2018-04-23,1,1000000,Unpaid,0,0,"",
11281,2018-04-23 13:27:58,2018-04-23,1,1000000,Paid,25.17,25.17,"",
11282,2018-04-23 13:28:33,2018-04-23,2,1000000,Unpaid,0,0,"",
11283,2018-04-23 13:28:50,2018-04-23,3,1000000,Paid,60,76.2,"",
11284,2018-05-19 01:57:54,2018-05-19,2,1000000,Paid,119.35,138.446,"",
11285,2018-05-19 01:58:21,2018-05-19,2,1000000,Paid,25,29,"",
11286,2018-05-19 03:20:03,2018-05-19,1,1000000,Paid,40,40,"",
11287,2018-05-19 03:23:17,2018-05-19,1,1000000,Paid,50,50,"",
11288,2018-05-19 03:23:33,2018-05-19,1,1000000,Paid,159.36,159.36,"",
11289,2018-05-19 03:23:46,2018-05-19,1,1000000,Paid,50,50,"",
11290,2018-05-19 03:24:10,2018-05-19,1,1000000,Paid,1620.42,1620.42,"",
11291,2018-05-19 03:24:26,2018-05-19,1,1000000,Paid,50,50,"",
11292,2018-05-19 03:24:53,2018-05-19,1,1000000,Paid,50,50,"",
11293,2018-05-19 03:25:43,2018-05-19,1,1000000,Paid,100.65,100.65,"",
11294,2018-05-19 03:25:56,2018-05-19,1,1000000,Paid,349.29,349.29,"",
11295,2018-05-19 03:26:29,2018-05-19,1,1000000,Paid,50,50,"",
11296,2018-05-19 03:27:28,2018-05-19,1,1000000,Paid,247.03,247.03,"",
11297,2018-05-19 03:27:41,2018-05-19,1,1000000,Paid,50,50,"",
11298,2018-05-19 03:28:12,2018-05-19,1,1000000,Paid,50,50,"",
11300,2018-07-19 16:24:43,2018-07-19,3,1000000,Paid,13.12,16.6624,"",
11301,2018-07-19 16:24:54,2018-07-19,3,1000000,Paid,3.92,4.9784,"",
11302,2018-07-19 16:25:02,2018-07-19,3,1000000,Paid,25.64,32.5628,"",
11303,2018-07-19 16:25:10,2018-07-19,3,1000000,Paid,0,0,"",
11304,2018-07-19 16:25:18,2018-07-19,3,1000000,Paid,8.76,11.1252,"",
11305,2018-07-19 16:25:27,2018-07-19,3,1000000,Paid,13,16.51,"",
11306,2018-07-19 16:25:36,2018-07-19,3,1000000,Paid,27.92,35.4584,"",
11307,2018-07-19 16:25:44,2018-07-19,3,1000000,Paid,50.56,64.2112,"",
11308,2018-07-19 16:26:15,2018-07-19,3,1000000,Paid,389.31,494.4237,"",
11309,2018-07-19 16:26:35,2018-07-19,1,1000000,Paid,0,0,"",2021-10-19 13:59:25
11310,2018-07-19 16:28:24,2018-07-19,2,1000000,Paid,20,23.2,"",
11312,2018-07-19 16:28:46,2018-07-19,2,1000000,Paid,40,46.4,"",
11313,2018-07-19 16:28:55,2018-07-19,2,1000000,Paid,40,46.4,"",
11314,2018-07-19 16:29:05,2018-07-19,2,1000000,Paid,31.26,36.2616,"",
11315,2018-07-19 16:29:15,2018-07-19,2,1000000,Paid,60,69.6,"",
11316,2018-07-19 16:29:30,2018-07-19,2,1000000,Unpaid,0,0,"",
11317,2018-07-19 16:29:40,2018-07-19,2,1000000,Paid,28.76,33.3616,"",
11318,2018-07-19 16:30:01,2018-07-19,1,1000000,Paid,102.54,102.54,"",
11319,2018-07-19 16:30:07,2018-07-19,1,1000000,Paid,2526.1,2526.1,"",
11320,2018-07-19 16:30:15,2018-07-19,1,1000000,Paid,50,50,"",
11321,2018-07-19 16:30:25,2018-07-19,1,1000000,Paid,524.13,524.13,"",
11322,2018-07-19 16:30:41,2018-07-19,2,1000000,Paid,20,23.2,"",
11323,2018-07-19 16:30:53,2018-07-19,3,1000000,Paid,24,30.48,"",2021-10-06 10:12:46
11324,2018-07-19 16:31:04,2018-07-19,3,1000000,Paid,25,31.75,"",2021-10-06 10:12:45
11325,2018-07-19 16:33:01,2018-07-19,2,1000000,Paid,54.27,62.9532,"",
11326,2018-08-08 15:36:23,2018-08-08,3,1000000,Paid,498.64,633.2728,"",
11327,2018-08-08 15:36:34,2018-08-08,3,1000000,Paid,41.72,52.9844,"",
11328,2018-08-08 15:36:43,2018-08-08,3,1000000,Paid,7.76,9.8552,"",
11329,2018-08-08 15:36:55,2018-08-08,3,1000000,Paid,26,33.02,"",
11330,2018-08-08 15:37:06,2018-08-08,3,1000000,Paid,6.2,7.874,"",
11331,2018-08-08 15:37:17,2018-08-08,3,1000000,Paid,36.8,46.736,"",
11332,2018-08-08 15:37:37,2018-08-08,3,1000000,Paid,3.56,4.5212,"",
11333,2018-08-08 15:37:52,2018-08-08,3,1000000,Paid,8.68,11.0236,"",
11334,2018-09-18 20:14:29,2018-09-18,2,1000000,Paid,283.56,328.9296,"",
11335,2018-09-18 20:14:56,2018-09-18,1,1000000,Paid,10,10,"",
11336,2018-09-18 20:15:12,2018-09-18,2,1000000,Paid,53.59,62.1644,"",
11337,2018-09-18 20:15:25,2018-09-18,3,1000000,Paid,4.84,6.1468,"",
11338,2018-09-18 20:15:39,2018-09-18,3,1000000,Paid,5.08,6.4516,"",
11339,2018-09-18 20:15:52,2018-09-18,3,1000000,Paid,41.84,53.1368,"",
11340,2018-09-18 20:16:12,2018-09-18,3,1000000,Paid,19.16,24.3332,"",
11341,2018-09-18 20:16:25,2018-09-18,3,1000000,Paid,51.32,65.1764,"",
11342,2018-09-18 20:16:41,2018-09-18,3,1000000,Paid,51.12,64.9224,"",
11343,2018-09-18 20:16:56,2018-09-18,3,1000000,Paid,10.88,13.8176,"",
11344,2018-09-18 20:17:09,2018-09-18,3,1000000,Paid,83.96,106.6292,"",
11345,2018-09-18 20:17:24,2018-09-18,3,1000000,Paid,5.28,6.7056,"",
11346,2018-09-18 20:17:37,2018-09-18,3,1000000,Paid,14,17.78,"",
11347,2018-09-18 20:20:32,2018-09-18,3,1000000,Paid,4.12,5.2324,"",
11348,2018-09-18 20:38:33,2018-09-18,2,1000000,Paid,205.15,260.5405,"",
11349,2018-09-18 20:38:45,2018-09-18,2,1000000,Paid,30,34.8,"",
11350,2018-09-18 20:39:08,2018-09-18,2,1000000,Paid,33.72,39.1152,"",
11351,2018-09-18 20:39:19,2018-09-18,2,1000000,Paid,60.5,70.18,"",
11352,2018-09-18 20:39:31,2018-09-18,2,1000000,Paid,240,278.4,"",
11353,2018-09-18 20:39:42,2018-09-18,2,1000000,Paid,722.6,838.216,"",
11354,2018-09-18 20:39:53,2018-09-18,1,1000000,Paid,26.24,26.24,"",
11355,2018-09-18 20:40:03,2018-09-18,1,1000000,Paid,26.24,26.24,"",
11357,2018-09-18 20:50:16,2018-09-18,1,1000000,Paid,355.08,355.08,"",
11358,2018-09-18 20:50:41,2018-09-18,1,1000000,Paid,3561.14,3561.14,"",
11359,2018-09-18 21:38:33,2018-09-18,1,1000000,Paid,230,230,"",
11360,2018-09-19 11:46:29,2018-09-19,2,1000000,Paid,49.9,57.884,"",
11361,2018-09-19 11:47:27,2018-09-19,3,1000000,Paid,243.52,309.2704,"",2021-10-06 10:12:43
11362,2018-09-19 11:48:07,2018-09-19,3,1000000,Paid,69.76,88.5952,"",2021-10-06 10:12:40
